case,source_path_relative,faction_or_context,functional_family,descriptive_asset_name,canonical_stem,conversion_status,automatic_image_gate,final_decision,final_decision_reason,glb_round_trip_valid,glb,contact_sheet
06805--ptpine03-s-b--958756e0,ZH_Generals\W3D.big\Art\W3D\PTPine03_s_B.w3d,Environment,Vegetation,Tree Burned Stump,PTPine03_s_B,rendered,rejected,rejected,Rejected by automatic image gate: no visible tonal detail,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06805--ptpine03-s-b--958756e0\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06805--ptpine03-s-b--958756e0\four-view.png
06806--ptpine04--784d2b2c,ZH_Generals\W3D.big\Art\W3D\PTPine04.w3d,Environment,Vegetation,Tree Burned Stump,PTPine04,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06806--ptpine04--784d2b2c\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06806--ptpine04--784d2b2c\four-view.png
06807--ptpine04-s--adc183c7,ZH_Generals\W3D.big\Art\W3D\PTPine04_s.w3d,Environment,Vegetation,Tree Burned Stump,PTPine04_s,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06807--ptpine04-s--adc183c7\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06807--ptpine04-s--adc183c7\four-view.png
06808--ptpine04-s2--f0de333a,ZH_Generals\W3D.big\Art\W3D\PTPine04_s2.w3d,Environment,Vegetation,Tree Burned Stump,PTPine04_s2,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06808--ptpine04-s2--f0de333a\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06808--ptpine04-s2--f0de333a\four-view.png
06809--ptspruce01--cca33a32,ZH_Generals\W3D.big\Art\W3D\PTSpruce01.w3d,Environment,Vegetation,Tree Cherry Blossom 02,PTSpruce01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06809--ptspruce01--cca33a32\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06809--ptspruce01--cca33a32\four-view.png
06810--ptspruce01-b--8e690365,ZH_Generals\W3D.big\Art\W3D\PTSpruce01_B.w3d,Environment,Vegetation,Tree Cherry Blossom 02,PTSpruce01_B,rendered,needs-review,rejected,Rejected: vegetation is effectively an untextured dark silhouette.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06810--ptspruce01-b--8e690365\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06810--ptspruce01-b--8e690365\four-view.png
06811--ptspruce01-hi--b37921c2,ZH_Generals\W3D.big\Art\W3D\PTSpruce01_hi.w3d,Environment,Vegetation,Tree Cherry Blossom 02,PTSpruce01_hi,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06811--ptspruce01-hi--b37921c2\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06811--ptspruce01-hi--b37921c2\four-view.png
06812--ptspruce01-s--59ecf8fe,ZH_Generals\W3D.big\Art\W3D\PTSpruce01_s.w3d,Environment,Vegetation,Tree Cherry Blossom 02,PTSpruce01_s,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06812--ptspruce01-s--59ecf8fe\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06812--ptspruce01-s--59ecf8fe\four-view.png
06813--ptxbamb01--40e5ea1e,ZH_Generals\W3D.big\Art\W3D\PTXBAMB01.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06813--ptxbamb01--40e5ea1e\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06813--ptxbamb01--40e5ea1e\four-view.png
06814--ptxbamb01-b--bd01f599,ZH_Generals\W3D.big\Art\W3D\PTXBAMB01_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB01_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06814--ptxbamb01-b--bd01f599\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06814--ptxbamb01-b--bd01f599\four-view.png
06815--ptxbamb02--24a7f0eb,ZH_Generals\W3D.big\Art\W3D\PTXBAMB02.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB02,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06815--ptxbamb02--24a7f0eb\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06815--ptxbamb02--24a7f0eb\four-view.png
06816--ptxbamb03--7003be97,ZH_Generals\W3D.big\Art\W3D\PTXBAMB03.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB03,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06816--ptxbamb03--7003be97\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06816--ptxbamb03--7003be97\four-view.png
06817--ptxbamb04--bb11b239,ZH_Generals\W3D.big\Art\W3D\PTXBAMB04.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB04,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06817--ptxbamb04--bb11b239\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06817--ptxbamb04--bb11b239\four-view.png
06818--ptxbamb05--713d4805,ZH_Generals\W3D.big\Art\W3D\PTXBAMB05.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBAMB05,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06818--ptxbamb05--713d4805\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06818--ptxbamb05--713d4805\four-view.png
06819--ptxbirch01--ed421adf,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH01.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06819--ptxbirch01--ed421adf\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06819--ptxbirch01--ed421adf\four-view.png
06820--ptxbirch02--f1f0d739,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH02.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH02,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06820--ptxbirch02--f1f0d739\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06820--ptxbirch02--f1f0d739\four-view.png
06821--ptxbirch03--4f228c60,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH03.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH03,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06821--ptxbirch03--4f228c60\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06821--ptxbirch03--4f228c60\four-view.png
06822--ptxbirch04--4b851476,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH04.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH04,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06822--ptxbirch04--4b851476\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06822--ptxbirch04--4b851476\four-view.png
06823--ptxbirch04-b--e35d612c,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH04_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH04_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06823--ptxbirch04-b--e35d612c\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06823--ptxbirch04-b--e35d612c\four-view.png
06824--ptxbirch06-b--be38c393,ZH_Generals\W3D.big\Art\W3D\PTXBIRCH06_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBIRCH06_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06824--ptxbirch06-b--be38c393\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06824--ptxbirch06-b--be38c393\four-view.png
06825--ptxbon01--d3e39de0,ZH_Generals\W3D.big\Art\W3D\PTXBON01.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBON01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06825--ptxbon01--d3e39de0\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06825--ptxbon01--d3e39de0\four-view.png
06826--ptxbon01-b--6a06a9cd,ZH_Generals\W3D.big\Art\W3D\PTXBON01_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBON01_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06826--ptxbon01-b--6a06a9cd\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06826--ptxbon01-b--6a06a9cd\four-view.png
06827--ptxbon02--65c4e774,ZH_Generals\W3D.big\Art\W3D\PTXBON02.w3d,Environment,Debris and Ruins,Rubble Mound,PTXBON02,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06827--ptxbon02--65c4e774\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06827--ptxbon02--65c4e774\four-view.png
06828--ptxfir01--aa586564,ZH_Generals\W3D.big\Art\W3D\PTXFIR01.w3d,Environment,Vegetation,Rubble Mound,PTXFIR01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06828--ptxfir01--aa586564\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06828--ptxfir01--aa586564\four-view.png
06829--ptxfir01-b--f94cc9a9,ZH_Generals\W3D.big\Art\W3D\PTXFIR01_B.w3d,Environment,Vegetation,Rubble Mound,PTXFIR01_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06829--ptxfir01-b--f94cc9a9\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06829--ptxfir01-b--f94cc9a9\four-view.png
06830--ptxfir02--14e9b0d2,ZH_Generals\W3D.big\Art\W3D\PTXFIR02.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR02,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06830--ptxfir02--14e9b0d2\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06830--ptxfir02--14e9b0d2\four-view.png
06831--ptxfir03--c247ee45,ZH_Generals\W3D.big\Art\W3D\PTXFIR03.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR03,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06831--ptxfir03--c247ee45\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06831--ptxfir03--c247ee45\four-view.png
06832--ptxfir04--2400e0f3,ZH_Generals\W3D.big\Art\W3D\PTXFIR04.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR04,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06832--ptxfir04--2400e0f3\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06832--ptxfir04--2400e0f3\four-view.png
06833--ptxfir04-b--046ef613,ZH_Generals\W3D.big\Art\W3D\PTXFIR04_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR04_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06833--ptxfir04-b--046ef613\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06833--ptxfir04-b--046ef613\four-view.png
06834--ptxfir05--afbd5e98,ZH_Generals\W3D.big\Art\W3D\PTXFIR05.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR05,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06834--ptxfir05--afbd5e98\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06834--ptxfir05--afbd5e98\four-view.png
06835--ptxfir06--a1ae728d,ZH_Generals\W3D.big\Art\W3D\PTXFIR06.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR06,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06835--ptxfir06--a1ae728d\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06835--ptxfir06--a1ae728d\four-view.png
06836--ptxfir07--23b9c7a5,ZH_Generals\W3D.big\Art\W3D\PTXFIR07.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR07,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06836--ptxfir07--23b9c7a5\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06836--ptxfir07--23b9c7a5\four-view.png
06837--ptxfir07-b--66063193,ZH_Generals\W3D.big\Art\W3D\PTXFIR07_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR07_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06837--ptxfir07-b--66063193\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06837--ptxfir07-b--66063193\four-view.png
06838--ptxfir08--ac143cd9,ZH_Generals\W3D.big\Art\W3D\PTXFIR08.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR08,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06838--ptxfir08--ac143cd9\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06838--ptxfir08--ac143cd9\four-view.png
06839--ptxfir09--6cffb034,ZH_Generals\W3D.big\Art\W3D\PTXFIR09.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR09,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06839--ptxfir09--6cffb034\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06839--ptxfir09--6cffb034\four-view.png
06840--ptxfir10--7824b763,ZH_Generals\W3D.big\Art\W3D\PTXFIR10.w3d,Environment,Debris and Ruins,Rubble Mound,PTXFIR10,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06840--ptxfir10--7824b763\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06840--ptxfir10--7824b763\four-view.png
06841--ptxmaple01--7fcd5989,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE01.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06841--ptxmaple01--7fcd5989\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06841--ptxmaple01--7fcd5989\four-view.png
06842--ptxmaple01-b--8aecce2d,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE01_B.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE01_B,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06842--ptxmaple01-b--8aecce2d\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06842--ptxmaple01-b--8aecce2d\four-view.png
06843--ptxmaple02--64ae6c41,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE02.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE02,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06843--ptxmaple02--64ae6c41\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06843--ptxmaple02--64ae6c41\four-view.png
06844--ptxmaple03--88d7896a,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE03.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE03,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06844--ptxmaple03--88d7896a\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06844--ptxmaple03--88d7896a\four-view.png
06845--ptxmaple04--3e86d7dd,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE04.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE04,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06845--ptxmaple04--3e86d7dd\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06845--ptxmaple04--3e86d7dd\four-view.png
06846--ptxmaple05--dc5cd0d4,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE05.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE05,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06846--ptxmaple05--dc5cd0d4\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06846--ptxmaple05--dc5cd0d4\four-view.png
06847--ptxmaple06--11e24057,ZH_Generals\W3D.big\Art\W3D\PTXMAPLE06.w3d,Environment,Debris and Ruins,Rubble Mound,PTXMAPLE06,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06847--ptxmaple06--11e24057\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06847--ptxmaple06--11e24057\four-view.png
06848--ptxoak01--383cc7d1,ZH_Generals\W3D.big\Art\W3D\PTXOAK01.w3d,Environment,Debris and Ruins,Rubble Mound,PTXOAK01,rendered,accepted,accepted,Accepted: automatic image gate passed and GLB round-trip validation succeeded.,True,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06848--ptxoak01--383cc7d1\model.glb,C:\Users\Jeff\Documents\Codex\2026-08-18\in\w3d-production\output\06848--ptxoak01--383cc7d1\four-view.png
