record_id,source_kind,source_container,source_path,original_rel,original_name,original_base,extension,size,offset,description,mapping_sources,taxonomy_faction,taxonomy_function,taxonomy_context,taxonomy_sequence,taxonomy_source,voice_candidate,conversion,raw_output,converted_output,final_output,transcript,transcript_confidence,transcript_accepted,status,notes
96daa6d1c7f8f77a,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgaragedoor_e.dds,atgaragedoor_e.dds,atgaragedoor_e,.dds,11064,9386716,,,Shared,Texture,atgaragedoor e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgaragedoor_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgaragedoor e - atgaragedoor_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgaragedoor e - atgaragedoor_e.png,,,False,planned,
0a39aaf5ec333788,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgaragedoor_s.dds,atgaragedoor_s.dds,atgaragedoor_s,.dds,11064,9397780,,,Shared,Texture,atgaragedoor s,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgaragedoor_s.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgaragedoor s - atgaragedoor_s.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgaragedoor s - atgaragedoor_s.png,,,False,planned,
efce14bbead6755e,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgate.dds,atgate.dds,atgate,.dds,5616,9408844,,,Shared,Texture,atgate,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgate.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgate - atgate.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgate - atgate.png,,,False,planned,
310f73923cfb538d,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgradient.dds,atgradient.dds,atgradient,.dds,824,9414460,,,Shared,Texture,atgradient,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgradient.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgradient - atgradient.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgradient - atgradient.png,,,False,planned,
5fa0a8f37a5a3db0,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01.dds,atgreebwall01.dds,atgreebwall01,.dds,2872,9415284,,,Shared,Texture,atgreebwall 01,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 - atgreebwall01.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 - atgreebwall01.png,,,False,planned,
b7dc0984ad28363c,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01g.dds,atgreebwall01g.dds,atgreebwall01g,.dds,2872,9418156,,,Shared,Texture,atgreebwall 01 g,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01g.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g - atgreebwall01g.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g - atgreebwall01g.png,,,False,planned,
f48f65b893fda1ae,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01g_e.dds,atgreebwall01g_e.dds,atgreebwall01g_e,.dds,2872,9421028,,,Shared,Texture,atgreebwall 01 g e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01g_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g e - atgreebwall01g_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g e - atgreebwall01g_e.png,,,False,planned,
ca1299cfb7c06855,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01g_s.dds,atgreebwall01g_s.dds,atgreebwall01g_s,.dds,2872,9423900,,,Shared,Texture,atgreebwall 01 g s,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01g_s.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g s - atgreebwall01g_s.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 g s - atgreebwall01g_s.png,,,False,planned,
460ab55bad55eafd,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01_d.dds,atgreebwall01_d.dds,atgreebwall01_d,.dds,2872,9426772,,,Shared,Texture,atgreebwall 01 d,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01_d.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 d - atgreebwall01_d.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 d - atgreebwall01_d.png,,,False,planned,
ff8d8b7c1e93a4ea,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01_e.dds,atgreebwall01_e.dds,atgreebwall01_e,.dds,2872,9429644,,,Shared,Texture,atgreebwall 01 e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 e - atgreebwall01_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 e - atgreebwall01_e.png,,,False,planned,
6f3f6568b8700633,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall01_n.dds,atgreebwall01_n.dds,atgreebwall01_n,.dds,2872,9432516,,,Shared,Texture,atgreebwall 01 n,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall01_n.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 n - atgreebwall01_n.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 01 n - atgreebwall01_n.png,,,False,planned,
5a8dfa87d2c81794,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall02.dds,atgreebwall02.dds,atgreebwall02,.dds,5608,9435388,,,Shared,Texture,atgreebwall 02,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall02.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 - atgreebwall02.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 - atgreebwall02.png,,,False,planned,
6d254388c544872a,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall02_d.dds,atgreebwall02_d.dds,atgreebwall02_d,.dds,5608,9440996,,,Shared,Texture,atgreebwall 02 d,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall02_d.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 d - atgreebwall02_d.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 d - atgreebwall02_d.png,,,False,planned,
a1484cde934d3a1c,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall02_e.dds,atgreebwall02_e.dds,atgreebwall02_e,.dds,5608,9446604,,,Shared,Texture,atgreebwall 02 e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall02_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 e - atgreebwall02_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 e - atgreebwall02_e.png,,,False,planned,
a1a5131fc78b9924,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall02_n.dds,atgreebwall02_n.dds,atgreebwall02_n,.dds,5608,9452212,,,Shared,Texture,atgreebwall 02 n,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall02_n.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 n - atgreebwall02_n.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 02 n - atgreebwall02_n.png,,,False,planned,
5576dfd0856f7101,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall03.dds,atgreebwall03.dds,atgreebwall03,.dds,1512,9457820,,,Shared,Texture,atgreebwall 03,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall03.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 - atgreebwall03.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 - atgreebwall03.png,,,False,planned,
6426135f5cde6c43,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall03_d.dds,atgreebwall03_d.dds,atgreebwall03_d,.dds,1512,9459332,,,Shared,Texture,atgreebwall 03 d,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall03_d.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 d - atgreebwall03_d.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 d - atgreebwall03_d.png,,,False,planned,
df2f20e5a7c4f936,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\atgreebwall03_e.dds,atgreebwall03_e.dds,atgreebwall03_e,.dds,1512,9460844,,,Shared,Texture,atgreebwall 03 e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\atgreebwall03_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 e - atgreebwall03_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - atgreebwall 03 e - atgreebwall03_e.png,,,False,planned,
0e9974f819d9eb24,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqdoor02.dds,athqdoor02.dds,athqdoor02,.dds,2872,9462356,,,Shared,Texture,athqdoor 02,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqdoor02.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 - athqdoor02.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 - athqdoor02.png,,,False,planned,
41b2190c8dc1cf57,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqdoor02_d.dds,athqdoor02_d.dds,athqdoor02_d,.dds,2872,9465228,,,Shared,Texture,athqdoor 02 d,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqdoor02_d.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 d - athqdoor02_d.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 d - athqdoor02_d.png,,,False,planned,
526ead84e00e94ba,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqdoor02_e.dds,athqdoor02_e.dds,athqdoor02_e,.dds,2872,9468100,,,Shared,Texture,athqdoor 02 e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqdoor02_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 e - athqdoor02_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqdoor 02 e - athqdoor02_e.png,,,False,planned,
a1fcb6d1be43ca93,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab.dds,athqslab.dds,athqslab,.dds,43832,9470972,,,Shared,Texture,athqslab,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab - athqslab.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab - athqslab.png,,,False,planned,
986416f7440684d9,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab_d.dds,athqslab_d.dds,athqslab_d,.dds,43832,9514804,,,Shared,Texture,athqslab d,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab_d.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab d - athqslab_d.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab d - athqslab_d.png,,,False,planned,
7ec5d381cb6b93c3,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab_ds.dds,athqslab_ds.dds,athqslab_ds,.dds,43832,9558636,,,Shared,Texture,athqslab ds,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab_ds.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab ds - athqslab_ds.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab ds - athqslab_ds.png,,,False,planned,
7c614812e57a13ba,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab_e.dds,athqslab_e.dds,athqslab_e,.dds,43832,9602468,,,Shared,Texture,athqslab e,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab_e.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab e - athqslab_e.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab e - athqslab_e.png,,,False,planned,
7f7be728e55f1d05,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab_es.dds,athqslab_es.dds,athqslab_es,.dds,43832,9646300,,,Shared,Texture,athqslab es,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab_es.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab es - athqslab_es.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab es - athqslab_es.png,,,False,planned,
3304c9ed5416f0db,big,ZH_Generals\Textures.big,C:\Program Files (x86)\Steam\steamapps\common\Command & Conquer Generals - Zero Hour\ZH_Generals\Textures.big,Art\Textures\athqslab_s.dds,athqslab_s.dds,athqslab_s,.dds,43832,9690132,,,Shared,Texture,athqslab s,,No single faction supported,False,.dds->.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\_primitive media\Art\Textures\athqslab_s.dds,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab s - athqslab_s.png,C:\Users\Jeff\My Drive\Games\Generals\Big Extraction\ZH_Generals\Textures.big\Art\Textures\Shared - Texture - athqslab s - athqslab_s.png,,,False,planned,
